,7a,1b,2b,4b,3b
2005-01-04,0.89783,7.7817,7.7813,7.7885,7.7885
2005-01-05,0.8975,7.7885,7.7868,7.7881,7.79
2005-01-06,0.89662,7.7883,7.788,7.7923,7.7953
2005-01-07,0.90131,7.7923,7.7876,7.7936,7.7938
2005-01-08,0.90131,7.7923,7.7876,7.7936,7.7938
2005-01-09,0.90131,7.7923,7.7876,7.7936,7.7938
2005-01-10,0.89863,7.7937,7.792,7.794,7.7965
2005-01-11,0.90375,7.794,7.7933,7.7948,7.7978
2005-01-12,0.89969,7.7948,7.7881,7.7911,7.7967
2005-01-13,0.90074,7.7911,7.7897,7.7948,7.7951
2005-01-14,0.90009,7.7949,7.7928,7.7949,7.797
2005-01-15,0.90009,7.7949,7.7928,7.7949,7.797
2005-01-16,0.90009,7.7949,7.7928,7.7949,7.797
2005-01-17,0.89936,7.7948,7.7946,7.7978,7.7981
2005-01-18,0.89904,7.7978,7.7972,7.7977,7.7995
2005-01-19,0.90351,7.7977,7.7963,7.7965,7.7989
2005-01-20,0.90719,7.7965,7.7965,7.7982,7.799
2005-01-21,0.9155,7.7982,7.7961,7.7975,7.7988
2005-01-22,0.9155,7.7982,7.7961,7.7975,7.7988
2005-01-23,0.9155,7.7982,7.7961,7.7975,7.7988
2005-01-24,0.91567,7.7975,7.7973,7.7985,7.7991
2005-01-25,0.91592,7.7985,7.7974,7.7979,7.7994
2005-01-26,0.92013,7.7978,7.7975,7.7985,7.7994
2005-01-27,0.92293,7.7985,7.7958,7.7983,7.7988
2005-01-28,0.92362,7.7983,7.7977,7.7991,7.7994
2005-01-29,0.92362,7.7983,7.7977,7.7991,7.7994
2005-01-30,0.92362,7.7983,7.7977,7.7991,7.7994
2005-01-31,0.92336,7.7991,7.799,7.7998,7.7999
2005-02-01,0.9243,7.7998,7.7994,7.7996,7.8006
2005-02-02,0.92894,7.7996,7.799,7.7996,7.7998
2005-02-03,0.92885,7.7996,7.7985,7.7991,7.7998
2005-02-04,0.93879,7.7991,7.7968,7.799,7.7996
2005-02-05,0.93879,7.7991,7.7968,7.799,7.7996
2005-02-06,0.93879,7.7991,7.7968,7.799,7.7996
2005-02-07,0.94393,7.799,7.799,7.7996,7.7998
2005-02-08,0.93994,7.7996,7.7992,7.7996,7.7998
2005-02-09,0.94572,7.7996,7.7992,7.7996,7.7998
2005-02-10,0.94967,7.7997,7.799,7.7997,7.8
2005-02-11,0.95274,7.7997,7.7978,7.7993,7.7998
2005-02-12,0.95274,7.7997,7.7978,7.7993,7.7998
2005-02-13,0.95274,7.7997,7.7978,7.7993,7.7998
2005-02-14,0.94607,7.7993,7.7991,7.7996,7.7996
2005-02-15,0.94197,7.7996,7.7985,7.7995,7.7997
2005-02-16,0.93642,7.7994,7.7992,7.7995,7.7998
2005-02-17,0.93589,7.7996,7.7992,7.7994,7.7998
2005-02-18,0.93589,7.7994,7.7981,7.7996,7.7998
2005-02-19,0.93589,7.7994,7.7981,7.7996,7.7998
2005-02-20,0.93589,7.7994,7.7981,7.7996,7.7998
2005-02-21,0.93475,7.7996,7.799,7.7993,7.7997
2005-02-22,0.92902,7.7993,7.7986,7.7996,7.7996
2005-02-23,0.92328,7.7996,7.7991,7.7996,7.7998
2005-02-24,0.92106,7.7996,7.7993,7.7996,7.7998
2005-02-25,0.9187,7.7996,7.7981,7.7994,7.7997
2005-02-26,0.9187,7.7996,7.7981,7.7994,7.7997
2005-02-27,0.9187,7.7996,7.7981,7.7994,7.7997
2005-02-28,0.92251,7.7994,7.7983,7.7993,7.7994
2005-03-01,0.91954,7.7993,7.7983,7.7993,7.7998
2005-03-02,0.92149,7.7993,7.7991,7.7994,7.7998
2005-03-03,0.92575,7.7995,7.7994,7.7995,7.7998
2005-03-04,0.92894,7.7995,7.7977,7.7994,7.7997
2005-03-05,0.92894,7.7995,7.7977,7.7994,7.7997
2005-03-06,0.92894,7.7995,7.7977,7.7994,7.7997
2005-03-07,0.93301,7.7994,7.7994,7.7997,7.7997
2005-03-08,0.93275,7.7994,7.7994,7.7997,7.7997
2005-03-09,0.92747,7.7997,7.7993,7.7994,7.7997
2005-03-10,0.92073,7.7994,7.7983,7.7994,7.7997
2005-03-11,0.91642,7.7995,7.7972,7.7991,7.7998
2005-03-12,0.91642,7.7995,7.7972,7.7991,7.7998
2005-03-13,0.91642,7.7995,7.7972,7.7991,7.7998
2005-03-14,0.91592,7.7991,7.7991,7.7996,7.7998
2005-03-15,0.92217,7.7996,7.7994,7.7996,7.7999
2005-03-16,0.92056,7.7996,7.7993,7.7995,7.7998
2005-03-17,0.91853,7.7995,7.799,7.7994,7.7998
2005-03-18,0.9267,7.7994,7.7969,7.7989,7.7995
2005-03-19,0.9267,7.7994,7.7969,7.7989,7.7995
2005-03-20,0.9267,7.7994,7.7969,7.7989,7.7995
2005-03-21,0.92894,7.7989,7.7981,7.7991,7.7995
2005-03-22,0.93572,7.7991,7.7989,7.7993,7.7998
2005-03-23,0.92997,7.7993,7.7991,7.7994,7.7998
2005-03-24,0.92868,7.7994,7.7993,7.7996,7.7998
2005-03-25,0.92894,7.7996,7.7983,7.7995,7.7998
2005-03-26,0.92894,7.7996,7.7983,7.7995,7.7998
2005-03-27,0.92894,7.7996,7.7983,7.7995,7.7998
2005-03-28,0.93006,7.7995,7.7994,7.7997,7.7997
2005-03-29,0.93075,7.7997,7.7991,7.7992,7.7999
2005-03-30,0.9279,7.7992,7.7984,7.7988,7.7996
2005-03-31,0.92721,7.7988,7.7986,7.7991,7.7994
2005-04-01,0.93032,7.7991,7.7973,7.7991,7.7993
2005-04-02,0.93032,7.7991,7.7973,7.7991,7.7993
2005-04-03,0.93032,7.7991,7.7973,7.7991,7.7993
2005-04-04,0.93006,7.7991,7.7987,7.7993,7.7996
2005-04-05,0.93058,7.7993,7.799,7.7993,7.7997
2005-04-06,0.92558,7.7993,7.7985,7.7988,7.7996
2005-04-07,0.92851,7.7988,7.7984,7.7993,7.7994
2005-04-08,0.9292,7.7993,7.797,7.7987,7.7993
2005-04-09,0.9292,7.7993,7.797,7.7987,7.7993
2005-04-10,0.9292,7.7993,7.797,7.7987,7.7993
2005-04-11,0.92799,7.7987,7.7986,7.7992,7.7993
2005-04-12,0.93197,7.7992,7.7986,7.7991,7.7993
2005-04-13,0.93694,7.7991,7.7982,7.7988,7.7994
2005-04-14,0.94065,7.7988,7.7983,7.7988,7.7991
2005-04-15,0.93327,7.7988,7.7963,7.7981,7.7988
2005-04-16,0.93327,7.7988,7.7963,7.7981,7.7988
2005-04-17,0.93327,7.7988,7.7963,7.7981,7.7988
2005-04-18,0.92123,7.7981,7.7981,7.7988,7.7993
2005-04-19,0.91408,7.7988,7.7981,7.7988,7.7992
2005-04-20,0.91827,7.7988,7.7985,7.799,7.7995
2005-04-21,0.91937,7.799,7.798,7.7984,7.7995
2005-04-22,0.9273,7.7985,7.7931,7.797,7.7987
2005-04-23,0.9273,7.7985,7.7931,7.797,7.7987
2005-04-24,0.9273,7.7985,7.7931,7.797,7.7987
2005-04-25,0.92963,7.797,7.7948,7.7973,7.7976
2005-04-26,0.92825,7.7973,7.7967,7.7982,7.7989
2005-04-27,0.92876,7.7982,7.7973,7.7977,7.7991
2005-04-28,0.93145,7.7977,7.7974,7.7985,7.799
2005-04-29,0.93572,7.7985,7.7902,7.7951,7.7985
2005-04-30,0.93572,7.7985,7.7902,7.7951,7.7985
2005-05-01,0.93572,7.7985,7.7902,7.7951,7.7985
2005-05-02,0.93615,7.7951,7.795,7.7966,7.7974
2005-05-03,0.93406,7.7965,7.7855,7.7912,7.7969
2005-05-04,0.93171,7.7909,7.7902,7.7936,7.7948
2005-05-05,0.93554,7.7936,7.7906,7.7915,7.7938
2005-05-06,0.93765,7.7914,7.79,7.795,7.795
2005-05-07,0.93765,7.7914,7.79,7.795,7.795
2005-05-08,0.93765,7.7914,7.79,7.795,7.795
2005-05-09,0.93607,7.795,7.7947,7.7981,7.7982
2005-05-10,0.93414,7.798,7.7979,7.7985,7.7988
2005-05-11,0.93826,7.7986,7.7933,7.7968,7.7988
2005-05-12,0.93615,7.7971,7.7956,7.7981,7.7987
2005-05-13,0.93475,7.7981,7.7967,7.7989,7.7992
2005-05-14,0.93475,7.7981,7.7967,7.7989,7.7992
2005-05-15,0.93475,7.7981,7.7967,7.7989,7.7992
2005-05-16,0.92937,7.7989,7.7984,7.7993,7.7995
2005-05-17,0.92773,7.7993,7.7988,7.7989,7.7996
2005-05-18,0.92799,7.7989,7.7902,7.793,7.8083
2005-05-19,0.92954,7.793,7.7885,7.7917,7.7938
2005-05-20,0.93371,7.7917,7.7876,7.7878,7.7925
2005-05-21,0.93371,7.7917,7.7876,7.7878,7.7925
2005-05-22,0.93371,7.7917,7.7876,7.7878,7.7925
2005-05-23,0.93545,7.7878,7.785,7.7856,7.7887
2005-05-24,0.93888,7.7856,7.7757,7.7764,7.7856
2005-05-25,0.93809,7.7764,7.7753,7.7797,7.7823
2005-05-26,0.94091,7.7797,7.7781,7.7789,7.7814
2005-05-27,0.94082,7.779,7.7748,7.7783,7.7791
2005-05-28,0.94082,7.779,7.7748,7.7783,7.7791
2005-05-29,0.94082,7.779,7.7748,7.7783,7.7791
2005-05-30,0.94402,7.7783,7.7781,7.7785,7.7805
2005-05-31,0.94563,7.7785,7.7771,7.7813,7.7813
2005-06-01,0.94357,7.7813,7.7812,7.7837,7.7855
2005-06-02,0.94661,7.7837,7.7801,7.7818,7.7838
2005-06-03,0.94967,7.7818,7.7794,7.7818,7.7833
2005-06-04,0.94967,7.7818,7.7794,7.7818,7.7833
2005-06-05,0.94967,7.7818,7.7794,7.7818,7.7833
2005-06-06,0.9574,7.7818,7.7807,7.7817,7.7829
2005-06-07,0.96025,7.7817,7.78,7.7818,7.7821
2005-06-08,0.96386,7.7818,7.7803,7.7809,7.7821
2005-06-09,0.96506,7.7809,7.7788,7.7789,7.7819
2005-06-10,0.96918,7.7789,7.7762,7.7787,7.7802
2005-06-11,0.96918,7.7789,7.7762,7.7787,7.7802
2005-06-12,0.96918,7.7789,7.7762,7.7787,7.7802
2005-06-13,0.97343,7.7787,7.7752,7.7757,7.7789
2005-06-14,0.97886,7.7757,7.773,7.7741,7.7762
2005-06-15,0.97943,7.7741,7.7723,7.7769,7.7776
2005-06-16,0.98561,7.7769,7.7744,7.7751,7.7769
2005-06-17,0.98668,7.7751,7.7716,7.7727,7.7755
2005-06-18,0.98668,7.7751,7.7716,7.7727,7.7755
2005-06-19,0.98668,7.7751,7.7716,7.7727,7.7755
2005-06-20,0.98863,7.7727,7.7727,7.7737,7.7755
2005-06-21,0.99039,7.7737,7.7705,7.7708,7.7742
2005-06-22,0.99265,7.7708,7.7663,7.7669,7.7711
2005-06-23,0.99167,7.7669,7.7668,7.7707,7.7714
2005-06-24,0.98902,7.7707,7.77,7.7728,7.7738
2005-06-25,0.98902,7.7707,7.77,7.7728,7.7738
2005-06-26,0.98902,7.7707,7.77,7.7728,7.7738
2005-06-27,0.97895,7.7728,7.769,7.7693,7.7729
2005-06-28,0.98232,7.7693,7.7681,7.7704,7.7714
2005-06-29,0.97972,7.7704,7.7692,7.7718,7.7743
2005-06-30,0.98078,7.7718,7.7704,7.7723,7.7736
2005-07-01,0.97943,7.7723,7.7663,7.7735,7.7748
2005-07-02,0.97943,7.7723,7.7663,7.7735,7.7748
2005-07-03,0.97943,7.7723,7.7663,7.7735,7.7748
2005-07-04,0.97867,7.7735,7.772,7.7726,7.7743
2005-07-05,0.97752,7.7726,7.7695,7.7745,7.7747
2005-07-06,0.96965,7.7745,7.7723,7.7742,7.7755
2005-07-07,0.9688,7.7742,7.7724,7.7737,7.7743
2005-07-08,0.96834,7.7738,7.7717,7.7769,7.7773
2005-07-09,0.96834,7.7738,7.7717,7.7769,7.7773
2005-07-10,0.96834,7.7738,7.7717,7.7769,7.7773
2005-07-11,0.96646,7.7769,7.7767,7.7792,7.7808
2005-07-12,0.966,7.7792,7.7763,7.7774,7.7796
2005-07-13,0.97097,7.7775,7.7764,7.7791,7.7798
2005-07-14,0.9722,7.7791,7.775,7.7761,7.7791
2005-07-15,0.97267,7.7761,7.7743,7.776,7.7785
2005-07-16,0.97267,7.7761,7.7743,7.776,7.7785
2005-07-17,0.97267,7.7761,7.7743,7.776,7.7785
2005-07-18,0.97761,7.776,7.7753,7.7761,7.7768
2005-07-19,0.97962,7.776,7.776,7.7778,7.7785
2005-07-20,0.98097,7.7778,7.7764,7.7775,7.7789
2005-07-21,0.98542,7.7775,7.7624,7.7698,7.7801
2005-07-22,0.99315,7.7698,7.7678,7.7737,7.7746
2005-07-23,0.99315,7.7698,7.7678,7.7737,7.7746
2005-07-24,0.99315,7.7698,7.7678,7.7737,7.7746
2005-07-25,0.99108,7.7737,7.7726,7.7743,7.7754
2005-07-26,0.98873,7.7744,7.7743,7.7786,7.7794
2005-07-27,0.98483,7.7786,7.7764,7.7773,7.7788
2005-07-28,0.98087,7.7773,7.7699,7.7733,7.7782
2005-07-29,0.98213,7.7734,7.7714,7.7734,7.7757
2005-07-30,0.98213,7.7734,7.7714,7.7734,7.7757
2005-07-31,0.98213,7.7734,7.7714,7.7734,7.7757
2005-08-01,0.9758,7.7734,7.7719,7.7725,7.7739
2005-08-02,0.97895,7.7725,7.771,7.7736,7.7736
2005-08-03,0.97819,7.7736,7.771,7.7726,7.7738
2005-08-04,0.9758,7.7726,7.7717,7.7745,7.7747
2005-08-05,0.97466,7.7745,7.7696,7.772,7.7746
2005-08-06,0.97466,7.7745,7.7696,7.772,7.7746
2005-08-07,0.97466,7.7745,7.7696,7.772,7.7746
2005-08-08,0.96862,7.772,7.7707,7.7726,7.7733
2005-08-09,0.96404,7.7726,7.7699,7.7705,7.7728
2005-08-10,0.96516,7.7705,7.7685,7.77,7.7708
2005-08-11,0.96768,7.77,7.7684,7.7697,7.7715
2005-08-12,0.96815,7.7697,7.7675,7.7689,7.7699
2005-08-13,0.96815,7.7697,7.7675,7.7689,7.7699
2005-08-14,0.96815,7.7697,7.7675,7.7689,7.7699
2005-08-15,0.96899,7.7689,7.7682,7.7694,7.7697
2005-08-16,0.9688,7.7694,7.7687,7.7707,7.7721
2005-08-17,0.96479,7.7707,7.77,7.7704,7.7721
2005-08-18,0.96126,7.7704,7.7691,7.7704,7.7706
2005-08-19,0.9596,7.7704,7.7694,7.771,7.7718
2005-08-20,0.9596,7.7704,7.7694,7.771,7.7718
2005-08-21,0.9596,7.7704,7.7694,7.771,7.7718
2005-08-22,0.96348,7.771,7.7701,7.7719,7.7723
2005-08-23,0.96274,7.7719,7.7719,7.7733,7.7739
2005-08-24,0.962,7.7733,7.7724,7.7727,7.7738
2005-08-25,0.95942,7.7727,7.7706,7.7718,7.7727
2005-08-26,0.95547,7.7718,7.7671,7.7678,7.7719
2005-08-27,0.95547,7.7718,7.7671,7.7678,7.7719
2005-08-28,0.95547,7.7718,7.7671,7.7678,7.7719
2005-08-29,0.95484,7.7678,7.7677,7.7703,7.7709
2005-08-30,0.95311,7.7703,7.7697,7.7715,7.7726
2005-08-31,0.95039,7.7716,7.7711,7.7724,7.7729
2005-09-01,0.94823,7.7724,7.7666,7.7676,7.7725
2005-09-02,0.94411,7.7676,7.765,7.7677,7.7684
2005-09-03,0.94411,7.7676,7.765,7.7677,7.7684
2005-09-04,0.94411,7.7676,7.765,7.7677,7.7684
2005-09-05,0.94823,7.7677,7.7661,7.7676,7.7678
2005-09-06,0.95347,7.7676,7.7669,7.7672,7.7684
2005-09-07,0.95621,7.7672,7.7664,7.7668,7.7677
2005-09-08,0.96256,7.7668,7.7654,7.766,7.767
2005-09-09,0.96824,7.766,7.7615,7.7627,7.7662
2005-09-10,0.96824,7.766,7.7615,7.7627,7.7662
2005-09-11,0.96824,7.766,7.7615,7.7627,7.7662
2005-09-12,0.97135,7.7626,7.761,7.7615,7.7628
2005-09-13,0.97116,7.7615,7.7597,7.7608,7.7626
2005-09-14,0.97314,7.7608,7.759,7.7593,7.7609
2005-09-15,0.97685,7.7593,7.7587,7.7599,7.7608
2005-09-16,0.97924,7.7599,7.7591,7.7616,7.7617
2005-09-17,0.97924,7.7599,7.7591,7.7616,7.7617
2005-09-18,0.97924,7.7599,7.7591,7.7616,7.7617
2005-09-19,0.9827,7.7616,7.7587,7.7608,7.7623
2005-09-20,0.9859,7.7608,7.7605,7.7624,7.7638
2005-09-21,0.98213,7.7624,7.7598,7.76,7.7627
2005-09-22,0.97943,7.76,7.7584,7.7585,7.7608
2005-09-23,0.98213,7.7585,7.7572,7.7582,7.7594
2005-09-24,0.98213,7.7585,7.7572,7.7582,7.7594
2005-09-25,0.98213,7.7585,7.7572,7.7582,7.7594
2005-09-26,0.98203,7.7582,7.7554,7.7563,7.7583
2005-09-27,0.98087,7.7563,7.756,7.7572,7.7582
2005-09-28,0.98328,7.7572,7.7568,7.758,7.7597
2005-09-29,0.98561,7.758,7.7568,7.7569,7.7597
2005-09-30,0.99098,7.757,7.7556,7.758,7.7586
2005-10-01,0.99098,7.757,7.7556,7.758,7.7586
2005-10-02,0.99098,7.757,7.7556,7.758,7.7586
2005-10-03,0.99473,7.7578,7.7566,7.7572,7.7583
2005-10-04,0.99473,7.7571,7.756,7.7564,7.7572
2005-10-05,0.98814,7.7565,7.7552,7.7559,7.7568
2005-10-06,0.97551,7.7558,7.7544,7.7548,7.7561
2005-10-07,0.97087,7.7548,7.7528,7.757,7.757
2005-10-08,0.97087,7.7548,7.7528,7.757,7.757
2005-10-09,0.97087,7.7548,7.7528,7.757,7.757
2005-10-10,0.97628,7.757,7.7564,7.7568,7.7585
2005-10-11,0.97666,7.7568,7.7564,7.758,7.7604
2005-10-12,0.97437,7.758,7.7576,7.7579,7.7593
2005-10-13,0.97362,7.7579,7.7563,7.7565,7.7586
2005-10-14,0.97201,7.7565,7.7552,7.7563,7.758
2005-10-15,0.97201,7.7565,7.7552,7.7563,7.758
2005-10-16,0.97201,7.7565,7.7552,7.7563,7.758
2005-10-17,0.97153,7.7563,7.7553,7.7572,7.7577
2005-10-18,0.97456,7.7572,7.7571,7.7604,7.7604
2005-10-19,0.97532,7.7605,7.7584,7.7585,7.7606
2005-10-20,0.97666,7.7584,7.7561,7.757,7.7595
2005-10-21,0.97003,7.7569,7.7493,7.756,7.758
2005-10-22,0.97003,7.7569,7.7493,7.756,7.758
2005-10-23,0.97003,7.7569,7.7493,7.756,7.758
2005-10-24,0.96937,7.7561,7.7541,7.7543,7.7563
2005-10-25,0.9704,7.7543,7.7538,7.7542,7.7557
2005-10-26,0.96993,7.7542,7.7529,7.755,7.7556
2005-10-27,0.96974,7.755,7.7531,7.7536,7.7552
2005-10-28,0.96413,7.7536,7.7516,7.7528,7.7541
2005-10-29,0.96413,7.7536,7.7516,7.7528,7.7541
2005-10-30,0.96413,7.7536,7.7516,7.7528,7.7541
2005-10-31,0.96581,7.7528,7.7516,7.7522,7.7532
2005-11-01,0.9646,7.7522,7.7516,7.7523,7.7527
2005-11-02,0.95675,7.7523,7.7523,7.7533,7.754
2005-11-03,0.9563,7.7533,7.752,7.7533,7.7537
2005-11-04,0.96117,7.7533,7.7513,7.7536,7.7542
2005-11-05,0.96117,7.7533,7.7513,7.7536,7.7542
2005-11-06,0.96117,7.7533,7.7513,7.7536,7.7542
2005-11-07,0.962,7.7536,7.7519,7.7535,7.7539
2005-11-08,0.96451,7.7534,7.7533,7.7544,7.7546
2005-11-09,0.96646,7.7544,7.7544,7.7571,7.7575
2005-11-10,0.96367,7.7571,7.7549,7.7552,7.7572
2005-11-11,0.96479,7.7553,7.7536,7.7561,7.7566
2005-11-12,0.96479,7.7553,7.7536,7.7561,7.7566
2005-11-13,0.96479,7.7553,7.7536,7.7561,7.7566
2005-11-14,0.96145,7.7561,7.7556,7.7578,7.7593
2005-11-15,0.9674,7.7579,7.7555,7.7565,7.7581
2005-11-16,0.97069,7.7565,7.7544,7.7545,7.7569
2005-11-17,0.97087,7.7545,7.7529,7.7538,7.7553
2005-11-18,0.97031,7.7538,7.7516,7.754,7.7542
2005-11-19,0.97031,7.7538,7.7516,7.754,7.7542
2005-11-20,0.97031,7.7538,7.7516,7.754,7.7542
2005-11-21,0.97276,7.7541,7.7532,7.7539,7.7541
2005-11-22,0.97182,7.7539,7.7532,7.7539,7.7542
2005-11-23,0.97135,7.7539,7.751,7.7534,7.7539
2005-11-24,0.97418,7.7533,7.7525,7.7549,7.7557
2005-11-25,0.97229,7.7549,7.7524,7.7548,7.7556
2005-11-26,0.97229,7.7549,7.7524,7.7548,7.7556
2005-11-27,0.97229,7.7549,7.7524,7.7548,7.7556
2005-11-28,0.97144,7.7548,7.7536,7.7538,7.7549
2005-11-29,0.97352,7.7538,7.7536,7.7542,7.7546
2005-11-30,0.9739,7.7542,7.7528,7.7539,7.7551
2005-12-01,0.98155,7.7539,7.7538,7.7549,7.7555
2005-12-02,0.98756,7.7549,7.7524,7.7545,7.7553
2005-12-03,0.98756,7.7549,7.7524,7.7545,7.7553
2005-12-04,0.98756,7.7549,7.7524,7.7545,7.7553
2005-12-05,0.98873,7.7546,7.7529,7.7544,7.7551
2005-12-06,0.98658,7.7544,7.7536,7.7544,7.7547
2005-12-07,0.98386,7.7544,7.7541,7.755,7.755
2005-12-08,0.98039,7.755,7.7537,7.7548,7.7551
2005-12-09,0.98116,7.7547,7.7527,7.7539,7.7549
2005-12-10,0.98116,7.7547,7.7527,7.7539,7.7549
2005-12-11,0.98116,7.7547,7.7527,7.7539,7.7549
2005-12-12,0.97962,7.754,7.7521,7.7542,7.7544
2005-12-13,0.97828,7.7541,7.7533,7.7538,7.7542
2005-12-14,0.97238,7.7538,7.7523,7.7527,7.7541
2005-12-15,0.96946,7.7526,7.7518,7.7525,7.7533
2005-12-16,0.96386,7.7525,7.7502,7.7523,7.7532
2005-12-17,0.96386,7.7525,7.7502,7.7523,7.7532
2005-12-18,0.96386,7.7525,7.7502,7.7523,7.7532
2005-12-19,0.96348,7.7523,7.7514,7.7523,7.7528
2005-12-20,0.96367,7.7523,7.7518,7.7529,7.753
2005-12-21,0.96618,7.7529,7.752,7.7523,7.7531
2005-12-22,0.96404,7.7523,7.7521,7.7526,7.7529
2005-12-23,0.96135,7.7526,7.7517,7.7525,7.7539
2005-12-24,0.96135,7.7526,7.7517,7.7525,7.7539
2005-12-25,0.96135,7.7526,7.7517,7.7525,7.7539
2005-12-26,0.962,7.7526,7.7517,7.7525,7.7539
2005-12-27,0.95877,7.7535,7.7528,7.7533,7.754
2005-12-28,0.96154,7.7533,7.7525,7.7533,7.7536
2005-12-29,0.96451,7.7533,7.7526,7.753,7.7534
2005-12-30,0.96796,7.753,7.752,7.7527,7.7548
2005-12-31,0.96796,7.753,7.752,7.7527,7.7548
2006-01-01,0.96796,7.753,7.752,7.7527,7.7548
2006-01-02,0.96656,7.7521,7.7521,7.7538,7.7544
2006-01-03,0.96581,7.7538,7.7531,7.7538,7.755
2006-01-04,0.95703,7.7539,7.7534,7.7544,7.7546
2006-01-05,0.95721,7.7544,7.7532,7.7538,7.7545
2006-01-06,0.95905,7.7539,7.7517,7.7525,7.754
2006-01-07,0.95905,7.7539,7.7517,7.7525,7.754
2006-01-08,0.95905,7.7539,7.7517,7.7525,7.754
2006-01-09,0.96339,7.7525,7.7506,7.7522,7.7531
2006-01-10,0.96339,7.7522,7.7505,7.7513,7.7523
2006-01-11,0.96497,7.7514,7.7511,7.7513,7.7519
2006-01-12,0.96899,7.7513,7.7507,7.752,7.753
2006-01-13,0.9674,7.752,7.7501,7.7522,7.7523
2006-01-14,0.9674,7.752,7.7501,7.7522,7.7523
2006-01-15,0.9674,7.752,7.7501,7.7522,7.7523
2006-01-16,0.96674,7.7523,7.7522,7.7541,7.7541
2006-01-17,0.96768,7.7541,7.7529,7.7543,7.7545
2006-01-18,0.96135,7.7543,7.7534,7.7539,7.7549
2006-01-19,0.96367,7.7539,7.7537,7.7555,7.7559
2006-01-20,0.96469,7.7555,7.7527,7.7544,7.7566
2006-01-21,0.96469,7.7555,7.7527,7.7544,7.7566
2006-01-22,0.96469,7.7555,7.7527,7.7544,7.7566
2006-01-23,0.95502,7.7544,7.7542,7.7552,7.7556
2006-01-24,0.95039,7.7552,7.7547,7.7564,7.7569
2006-01-25,0.95465,7.7564,7.7559,7.7565,7.7573
2006-01-26,0.9574,7.7565,7.7553,7.7555,7.7567
2006-01-27,0.96534,7.7555,7.755,7.7573,7.7579
2006-01-28,0.96534,7.7555,7.755,7.7573,7.7579
2006-01-29,0.96534,7.7555,7.755,7.7573,7.7579
2006-01-30,0.96646,7.7573,7.7553,7.7569,7.7576
2006-01-31,0.97087,7.7569,7.756,7.758,7.7584
2006-02-01,0.97257,7.7581,7.7567,7.7577,7.7583
2006-02-02,0.97191,7.7577,7.7562,7.7575,7.7578
2006-02-03,0.97314,7.7576,7.7552,7.7583,7.7584
2006-02-04,0.97314,7.7576,7.7552,7.7583,7.7584
2006-02-05,0.97314,7.7576,7.7552,7.7583,7.7584
2006-02-06,0.96993,7.7583,7.758,7.7592,7.7595
2006-02-07,0.96749,7.7592,7.7587,7.7605,7.7607
2006-02-08,0.96553,7.7605,7.7603,7.7617,7.7629
2006-02-09,0.96441,7.7617,7.7598,7.7603,7.7624
2006-02-10,0.96609,7.7603,7.7577,7.76,7.7608
2006-02-11,0.96609,7.7603,7.7577,7.76,7.7608
2006-02-12,0.96609,7.7603,7.7577,7.76,7.7608
2006-02-13,0.96787,7.76,7.7596,7.7605,7.7616
2006-02-14,0.97087,7.7605,7.76,7.7619,7.762
2006-02-15,0.97238,7.7619,7.7606,7.7612,7.7623
2006-02-16,0.97201,7.7612,7.7601,7.7604,7.7614
2006-02-17,0.97125,7.7604,7.7586,7.7599,7.761
2006-02-18,0.97125,7.7604,7.7586,7.7599,7.761
2006-02-19,0.97125,7.7604,7.7586,7.7599,7.761
2006-02-20,0.97012,7.7599,7.7598,7.7617,7.7619
2006-02-21,0.96899,7.7617,7.7611,7.7617,7.7622
2006-02-22,0.96787,7.7617,7.76,7.7603,7.7618
2006-02-23,0.96927,7.7603,7.7578,7.7594,7.7606
2006-02-24,0.97685,7.7593,7.7566,7.759,7.7605
2006-02-25,0.97685,7.7593,7.7566,7.759,7.7605
2006-02-26,0.97685,7.7593,7.7566,7.759,7.7605
2006-02-27,0.97675,7.759,7.7576,7.7593,7.7594
2006-02-28,0.97714,7.7593,7.7566,7.757,7.7594
2006-03-01,0.9803,7.7569,7.7568,7.7581,7.7587
2006-03-02,0.98001,7.7581,7.7573,7.759,7.7595
2006-03-03,0.97125,7.759,7.7555,7.7597,7.7597
2006-03-04,0.97125,7.759,7.7555,7.7597,7.7597
2006-03-05,0.97125,7.759,7.7555,7.7597,7.7597
2006-03-06,0.96712,7.7597,7.7584,7.7598,7.7604
2006-03-07,0.96712,7.7598,7.7598,7.7621,7.7639
2006-03-08,0.96534,7.7621,7.7603,7.7611,7.7625
2006-03-09,0.96731,7.7611,7.7606,7.7619,7.7621
2006-03-10,0.96815,7.7619,7.7601,7.7617,7.7626
2006-03-11,0.96815,7.7619,7.7601,7.7617,7.7626
2006-03-12,0.96815,7.7619,7.7601,7.7617,7.7626
2006-03-13,0.96731,7.7617,7.7585,7.7589,7.762
2006-03-14,0.96321,7.7589,7.7578,7.7589,7.7599
2006-03-15,0.96376,7.7589,7.7582,7.7589,7.7599
2006-03-16,0.95776,7.7589,7.7572,7.7583,7.7592
2006-03-17,0.95012,7.7583,7.7556,7.7582,7.7588
2006-03-18,0.95012,7.7583,7.7556,7.7582,7.7588
2006-03-19,0.95012,7.7583,7.7556,7.7582,7.7588
2006-03-20,0.93835,7.758,7.7578,7.7596,7.7598
2006-03-21,0.93528,7.7596,7.7589,7.7601,7.7603
